date,name,ath_country,value,specialty
1978-12-12,Hanni Wenzel,LI,25,Giant Slalom
1978-12-12,Sophie Caprio,FR,0,Giant Slalom
1978-12-12,Lea Soelkner,AT,0,Slalom
1978-12-12,Annemarie Proell,AT,0,Downhill
1978-12-12,Claudia Giordani,IT,20,Slalom
1978-12-12,Lenka Vlckova,SK,0,Giant Slalom
1978-12-12,Wilma Gatta,IT,0,Slalom
1978-12-12,Fabienne Serrat,FR,0,Slalom
1978-12-12,Regina Sackl,AT,0,Slalom
1978-12-12,Monika Kaserer,AT,0,Slalom
1978-12-12,Petra Wenzel,LI,0,Giant Slalom
1978-12-12,Perrine Pelen,FR,22,Slalom
1978-12-12,Christine Loike,AT,18,Giant Slalom
1978-12-12,Brigitte Glur,CH,0,Slalom
1978-12-12,Holly Beth Flanders,US,0,Downhill
1978-12-12,Becky Dorsey,US,21,Giant Slalom
1978-12-12,Christin Cooper,US,0,Slalom
1978-12-12,Regine Moesenlechner,DE,0,Slalom
1978-12-12,Abbi Fisher,US,0,Slalom
1978-12-12,Heidi Preuss,US,0,Giant Slalom
1978-12-12,Jamie Kurlander,US,0,Downhill
1978-12-12,Maria Kurz Schlechter,AT,0,Slalom
1978-12-12,Nadezda Patrakjeva-andreeva,RU,0,Combined
1978-12-12,Christa Zechmeister,DE,0,Slalom
1978-12-12,Erika Hess,CH,0,Giant Slalom
1978-12-12,Christa Kinshofer,DE,0,Giant Slalom
1978-12-12,Wiki Fleckenstein,US,0,Giant Slalom
1978-12-12,Irene Epple,DE,23,Downhill
1978-12-12,Edith Peter,AT,0,Downhill
1978-12-12,Cindy Nelson,US,0,Downhill
1978-12-12,Marie Therese Nadig,CH,24,Downhill
1978-12-12,Maria Rosa Quario,IT,0,Slalom
1978-12-12,Ursula Konzett,LI,17,Giant Slalom
1978-12-12,Elisabeth Chaud,FR,0,Giant Slalom
1978-12-12,Jana Soltysova,SK,0,Downhill
1978-12-12,Tamara McKinney,US,0,Slalom
1978-12-12,Olga Charvatova,SK,16,Giant Slalom
1978-12-12,Daniela Zini,IT,0,Slalom
1978-12-12,Heidi Wiesler,DE,19,Giant Slalom
1978-12-18,Daniela Zini,IT,0,Slalom
1978-12-18,Brigitte Glur,CH,0,Slalom
1978-12-18,Christin Cooper,US,0,Slalom
1978-12-18,Maria Rosa Quario,IT,0,Slalom
1978-12-18,Olga Charvatova,SK,16,Giant Slalom
1978-12-18,Heidi Wiesler,DE,19,Giant Slalom
1978-12-18,Becky Dorsey,US,21,Giant Slalom
1978-12-18,Christa Zechmeister,DE,17,Slalom
1978-12-18,Wiki Fleckenstein,US,0,Giant Slalom
1978-12-18,Monika Kaserer,AT,0,Slalom
1978-12-18,Lenka Vlckova,SK,0,Giant Slalom
1978-12-18,Fabienne Serrat,FR,0,Slalom
1978-12-18,Cindy Nelson,US,18,Downhill
1978-12-18,Ursula Konzett,LI,17,Giant Slalom
1978-12-18,Tamara McKinney,US,0,Slalom
1978-12-18,Claudia Giordani,IT,39,Slalom
1978-12-18,Maria Kurz Schlechter,AT,0,Slalom
1978-12-18,Sophie Caprio,FR,0,Giant Slalom
1978-12-18,Christine Loike,AT,39,Giant Slalom
1978-12-18,Lea Soelkner,AT,0,Slalom
1978-12-18,Heidi Preuss,US,0,Giant Slalom
1978-12-18,Abbi Fisher,US,0,Slalom
1978-12-18,Irene Epple,DE,23,Downhill
1978-12-18,Annemarie Proell,AT,16,Downhill
1978-12-18,Wilma Gatta,IT,0,Slalom
1978-12-18,Nadezda Patrakjeva-andreeva,RU,0,Combined
1978-12-18,Regina Sackl,AT,20,Slalom
1978-12-18,Jana Soltysova,SK,0,Downhill
1978-12-18,Petra Wenzel,LI,0,Giant Slalom
1978-12-18,Marie Therese Nadig,CH,47,Downhill
1978-12-18,Perrine Pelen,FR,22,Slalom
1978-12-18,Edith Peter,AT,0,Downhill
1978-12-18,Erika Hess,CH,0,Giant Slalom
1978-12-18,Hanni Wenzel,LI,49,Giant Slalom
1978-12-18,Regine Moesenlechner,DE,22,Slalom
1978-12-18,Christa Kinshofer,DE,25,Giant Slalom
1978-12-18,Elisabeth Chaud,FR,0,Giant Slalom
1978-12-18,Jamie Kurlander,US,0,Downhill
1978-12-18,Holly Beth Flanders,US,0,Downhill
1979-01-07,Maria Rosa Quario,IT,0,Slalom
1979-01-07,Abbi Fisher,US,18,Slalom
1979-01-07,Irene Epple,DE,39,Downhill
1979-01-07,Christa Zechmeister,DE,17,Slalom
1979-01-07,Hanni Wenzel,LI,73,Giant Slalom
1979-01-07,Daniela Zini,IT,0,Slalom
1979-01-07,Nadezda Patrakjeva-andreeva,RU,0,Combined
1979-01-07,Elisabeth Chaud,FR,0,Giant Slalom
1979-01-07,Ursula Konzett,LI,17,Giant Slalom
1979-01-07,Marie Therese Nadig,CH,69,Downhill
1979-01-07,Jana Soltysova,SK,0,Downhill
1979-01-07,Olga Charvatova,SK,16,Giant Slalom
1979-01-07,Cindy Nelson,US,18,Downhill
1979-01-07,Sophie Caprio,FR,20,Giant Slalom
1979-01-07,Edith Peter,AT,0,Downhill
1979-01-07,Christa Kinshofer,DE,50,Giant Slalom
1979-01-07,Heidi Wiesler,DE,19,Giant Slalom
1979-01-07,Tamara McKinney,US,0,Slalom
