date,name,ath_country,value
1978-12-09,Ingemar Stenmark,SE,25
1978-12-09,Jean Luc Fournier,CH,22
1978-12-09,Pete Patterson,US,0
1978-12-09,Petar Popangelov,BG,0
1978-12-09,Steve Mahre,US,0
1978-12-09,Franz Gruber,AT,0
1978-12-09,Hannes Spiss,AT,0
1978-12-09,Joze Kuralt,SK,0
1978-12-09,Werner Rhyner,CH,0
1978-12-09,Boris Strel,SK,0
1978-12-09,Piero Gros,IT,21
1978-12-09,Hans Enn,AT,0
1978-12-09,Anton Steiner,AT,0
1978-12-09,Alex Giorgi,IT,0
1978-12-09,Andreas Wenzel,LI,0
1978-12-09,Phil Mahre,US,0
1978-12-09,Albert Burger,DE,0
1978-12-09,Leonhard Stock,AT,0
1978-12-09,Klaus Heidegger,AT,0
1978-12-09,Gustav Thoeni,IT,0
1978-12-09,Mauro Bernardi,IT,20
1978-12-09,Christian Orlainsky,AT,0
1978-12-09,Bojan Krizaj,SK,0
1978-12-09,Wolfram Ortner,AT,19
1978-12-09,Jacques Luethy,CH,16
1978-12-09,Heini Hemmi,CH,17
1978-12-09,Cary Adgate,US,0
1978-12-09,Peter Mueller,CH,0
1978-12-09,Torsten Jakobsson,SE,0
1978-12-09,Eric Wilson,US,0
1978-12-09,Ingvar Bergstedt,SE,0
1978-12-09,Peter Luescher,CH,24
1978-12-09,Atsushi Sawada,JP,0
1978-12-09,Leonardo David,IT,23
1978-12-09,Bogumir Zeman,SK,18
1978-12-09,Willi Frommelt,LI,0
1978-12-09,Scott Hoffmann,US,0
1978-12-09,Peter Mally,IT,0
1978-12-09,Germain Barrette,CA,0
1978-12-09,Valeri Tsiganov,RU,0
1978-12-22,Steve Mahre,US,0
1978-12-22,Eric Wilson,US,0
1978-12-22,Germain Barrette,CA,0
1978-12-22,Valeri Tsiganov,RU,0
1978-12-22,Hannes Spiss,AT,0
1978-12-22,Torsten Jakobsson,SE,0
1978-12-22,Ingvar Bergstedt,SE,0
1978-12-22,Scott Hoffmann,US,0
1978-12-22,Willi Frommelt,LI,0
1978-12-22,Peter Mally,IT,0
1978-12-22,Atsushi Sawada,JP,0
1978-12-22,Jean Luc Fournier,CH,39
1978-12-22,Franz Gruber,AT,0
1978-12-22,Bogumir Zeman,SK,34
1978-12-22,Peter Mueller,CH,0
1978-12-22,Joze Kuralt,SK,0
1978-12-22,Pete Patterson,US,0
1978-12-22,Werner Rhyner,CH,0
1978-12-22,Boris Strel,SK,0
1978-12-22,Anton Steiner,AT,0
1978-12-22,Alex Giorgi,IT,0
1978-12-22,Andreas Wenzel,LI,0
1978-12-22,Phil Mahre,US,0
1978-12-22,Albert Burger,DE,0
1978-12-22,Leonhard Stock,AT,0
1978-12-22,Klaus Heidegger,AT,0
1978-12-22,Jacques Luethy,CH,16
